food_id,food_name,restaurant,min_value,max_value,mean_value
1451,Chocolate Frosted Cake Donut,dunkin-donuts,350,350,350.0
1452,Chocolate Frosted Donut,dunkin-donuts,280,280,280.0
1453,Chocolate Frosted Donut with Sprinkles,dunkin-donuts,290,290,290.0
1454,Chocolate Headlight Donut,dunkin-donuts,330,330,330.0
1455,Chocolate Long John,dunkin-donuts,340,340,340.0
1456,Cinnamon Donut,dunkin-donuts,310,310,310.0
1457,Cinnamon Stick,dunkin-donuts,380,380,380.0
1458,Coconut Donut,dunkin-donuts,400,400,400.0
1459,Coffee Roll,dunkin-donuts,390,390,390.0
1460,Cookie Dough and Brownie Batter Double Filled Donut,dunkin-donuts,480,480,480.0
1461,Dear Santa Donut,dunkin-donuts,350,350,350.0
1462,Double Chocolate Donut,dunkin-donuts,350,350,350.0
1463,Eclair,dunkin-donuts,380,380,380.0
1464,French Cruller,dunkin-donuts,260,260,260.0
1465,Frosted Vanilla Creme Donut,dunkin-donuts,360,360,360.0
1466,Glazed Blueberry Donut,dunkin-donuts,340,340,340.0
1467,Glazed Chocolate Donut,dunkin-donuts,340,340,340.0
1468,Glazed Chocolate Stick,dunkin-donuts,410,410,410.0
1469,Glazed Donut,dunkin-donuts,260,260,260.0
1470,Glazed Jelly Donut,dunkin-donuts,310,310,310.0
1471,Glazed Jelly Stick,dunkin-donuts,480,480,480.0
1472,Glazed Lemon Donut,dunkin-donuts,300,300,300.0
1473,Glazed Old Fashioned Donut,dunkin-donuts,340,340,340.0
1474,Glazed Stick,dunkin-donuts,410,410,410.0
1475,Glazed Strawberry Donut,dunkin-donuts,320,320,320.0
1476,Hershey's Kisses Donut,dunkin-donuts,460,460,460.0
1477,Holiday Brownie Crumble Donut,dunkin-donuts,310,310,310.0
1478,Holly Berry Sprinkles Donut,dunkin-donuts,290,290,290.0
1479,Jelly Donut,dunkin-donuts,270,270,270.0
1480,Jelly Stick,dunkin-donuts,440,440,440.0
1481,Lemon Donut,dunkin-donuts,260,260,260.0
1482,Lemon Stick,dunkin-donuts,430,430,430.0
1483,Maple Creme Donut,dunkin-donuts,330,330,330.0
1484,Maple Frosted Donut,dunkin-donuts,270,270,270.0
1485,Maple Vanilla Creme Donut,dunkin-donuts,360,360,360.0
1486,Old Fashioned Cake Donut,dunkin-donuts,290,290,290.0
1487,Peanut Donut,dunkin-donuts,450,450,450.0
1488,Powdered Stick,dunkin-donuts,390,390,390.0
1489,Powdered Donut,dunkin-donuts,320,320,320.0
1490,Pumpkin Donut,dunkin-donuts,380,380,380.0
1491,Sour Cream Donut,dunkin-donuts,340,340,340.0
1492,Spider Donut,dunkin-donuts,350,350,350.0
1493,Spring Fling Donut,dunkin-donuts,290,290,290.0
1494,Strawberry Frosted Donut,dunkin-donuts,280,280,280.0
1495,Strawberry Frosted Sprinkles Donut,dunkin-donuts,290,290,290.0
1496,Strawberry Long John,dunkin-donuts,340,340,340.0
1497,Sugared Stick,dunkin-donuts,380,380,380.0
1498,Taillight Donut,dunkin-donuts,340,340,340.0
1499,Toasted Coconut Donut,dunkin-donuts,420,420,420.0
1500,Vanilla Creme Donut,dunkin-donuts,330,330,330.0
1501,Vanilla Frosted Donut,dunkin-donuts,280,280,280.0
1502,Vanilla Headlight Donut,dunkin-donuts,340,340,340.0
1503,Vanilla Long John,dunkin-donuts,340,340,340.0
1504,Butternut Munchkin,dunkin-donuts,90,90,90.0
1505,Cinnamon Munchkin,dunkin-donuts,60,60,60.0
1506,Glazed Blueberry Munchkin,dunkin-donuts,70,70,70.0
1507,Glazed Chocolate Munchkin,dunkin-donuts,70,70,70.0
1508,Glazed Munchkin,dunkin-donuts,70,70,70.0
1509,Glazed Old Fashioned Munchkin,dunkin-donuts,70,70,70.0
1510,Jelly Munchkin,dunkin-donuts,70,70,70.0
1511,Old Fashioned Munchkin,dunkin-donuts,60,60,60.0
1512,Powdered Munchkin,dunkin-donuts,60,60,60.0
1513,Chicken Bacon Sandwich,dunkin-donuts,580,580,580.0
1514,Chicken Salad Croissant Sandwich,dunkin-donuts,580,580,580.0
1515,Ham and Cheddar Sandwich,dunkin-donuts,390,390,390.0
1516,Snack n Go Wrap,dunkin-donuts,210,320,265.0
1517,Texas Toast Grilled Cheese,dunkin-donuts,500,560,530.0
1518,Tuna Salad Sandwich,dunkin-donuts,580,580,580.0
1519,Turkey Sausage Flatbread Sandwich,dunkin-donuts,480,480,480.0
1520,"Turkey, Cheddar & Bacon Ciabatta Sandwich",dunkin-donuts,440,440,440.0
1521,Waffle Breaded Chicken Tenders,dunkin-donuts,290,290,290.0
1522,Bacon Burger,five-guys,780,780,780.0
1523,Bacon Cheeseburger,five-guys,920,920,920.0
1524,Cheeseburger,five-guys,840,840,840.0
1525,Hamburger,five-guys,700,700,700.0
1526,Little Bacon Burger,five-guys,560,560,560.0
1527,Little Bacon Cheeseburger,five-guys,630,630,630.0
1528,Little Cheeseburger,five-guys,550,550,550.0
1529,Little Hamburger,five-guys,480,480,480.0
1530,Bunless Bacon Burger,five-guys,520,520,520.0
1531,Bunless Bacon Cheeseburger,five-guys,660,660,660.0
1532,Bunless Cheeseburger,five-guys,580,580,580.0
1533,Bunless Hamburger,five-guys,440,440,440.0
1534,Bunless Little Bacon Burger,five-guys,300,300,300.0
1535,Bunless Little Bacon Cheeseburger,five-guys,370,370,370.0
1536,Bunless Little Cheeseburger,five-guys,290,290,290.0
1537,Bunless Little Hamburger,five-guys,220,220,220.0
1538,Bunless Bacon Cheese Dog,five-guys,435,435,435.0
1539,Bunless Bacon Dog,five-guys,365,365,365.0
1540,Bunless Cheese Dog,five-guys,355,355,355.0
1541,Bunless Hot Dog,five-guys,285,285,285.0
1542,Bacon Cheese Dog,five-guys,695,695,695.0
1543,Bacon Dog,five-guys,625,625,625.0
1544,Cheese Dog,five-guys,615,615,615.0
1545,Hot Dog,five-guys,545,545,545.0
1546,Cajun Style Fries,five-guys,953,953,953.0
1547,Five Guys Style Fries,five-guys,953,953,953.0
1548,BLT,five-guys,533,533,533.0
1549,Cheese Veggie,five-guys,510,510,510.0
1550,Grilled Cheese,five-guys,470,470,470.0
1551,Veggie Sandwich,five-guys,440,440,440.0
1552,A.1. Original Steak Sauce,five-guys,15,15,15.0
1553,Bacon,five-guys,80,80,80.0
1554,Cattlemen's BBQ Sauce,five-guys,60,60,60.0
1555,Cheese,five-guys,70,70,70.0
1556,Frank's Original Hot Sauce,five-guys,0,0,0.0
1557,Green Peppers,five-guys,5,5,5.0
1558,Jalapenos,five-guys,3,3,3.0
1559,Ketchup,five-guys,15,15,15.0
1560,Lettuce,five-guys,4,4,4.0
1561,Mayonnaise,five-guys,100,100,100.0
1562,Mt. Olive Special Sweet Green Relish,five-guys,15,15,15.0
1563,Mushrooms,five-guys,10,10,10.0
1564,Mustard,five-guys,0,0,0.0
1565,Onions,five-guys,10,10,10.0
1566,Pickles,five-guys,5,5,5.0
1567,Tomatoes,five-guys,9,9,9.0
1568,All-Meat Combo,godfathers-pizza,220,500,360.0
1569,Bacon Cheeseburger,godfathers-pizza,210,480,345.0
1570,Cheese,godfathers-pizza,150,350,250.0
1571,Combo,godfathers-pizza,200,480,340.0
1572,Hawaiian,godfathers-pizza,160,370,265.0
1573,Hot Stuff,godfathers-pizza,210,490,350.0
1574,Humble Pie,godfathers-pizza,220,510,365.0
1575,Pepperoni,godfathers-pizza,160,400,280.0
1576,Super Combo,godfathers-pizza,220,520,370.0
1577,Super Hawaiian,godfathers-pizza,170,410,290.0
1578,Super Taco,godfathers-pizza,230,530,380.0
1579,Taco Pie,godfathers-pizza,210,500,355.0
1580,Veggie Pie,godfathers-pizza,160,370,265.0
1581,Cherry Coke,godfathers-pizza,120,120,120.0
1582,Classic Coke,godfathers-pizza,117,117,117.0
1583,Coffee,godfathers-pizza,5,5,5.0
1584,Diet Coke,godfathers-pizza,0,0,0.0
1585,Dr. Pepper,godfathers-pizza,117,117,117.0
1586,Mellow Yellow,godfathers-pizza,169,169,169.0
1587,Peak Tea Unsweetened,godfathers-pizza,5,5,5.0
1588,Pink Lemonade,godfathers-pizza,113,113,113.0
1589,Powerade,godfathers-pizza,10,10,10.0
1590,Sprite,godfathers-pizza,120,120,120.0
1591,All-Meat Combo Golden Crust Pizza,godfathers-pizza,85,127,106.0
1592,Bacon Cheeseburger Golden Crust Pizza,godfathers-pizza,93,130,111.5
1593,Cheese Golden Crust Pizza,godfathers-pizza,61,94,77.5
1594,Combo Golden Crust Pizza,godfathers-pizza,93,133,113.0
1595,Hawaiian Golden Crust Pizza,godfathers-pizza,81,116,98.5
1596,Hot Stuff Golden Crust Pizza,godfathers-pizza,88,128,108.0
1597,Humble Pie Golden Crust Pizza,godfathers-pizza,88,121,104.5
1598,Pepperoni Golden Crust Pizza,godfathers-pizza,63,102,82.5
1599,Super Combo Golden Crust Pizza,godfathers-pizza,106,156,131.0
1600,Super Hawaiian Golden Crust Pizza,godfathers-pizza,79,121,100.0
1601,Super Taco Golden Crust Pizza,godfathers-pizza,121,172,146.5
1602,Taco Pie Golden Crust Pizza,godfathers-pizza,111,157,134.0
1603,Veggie Pie Golden Crust Pizza,godfathers-pizza,85,123,104.0
1604,All-Meat Combo Mozza-Loaded Crust Pizza,godfathers-pizza,128,142,135.0
1605,Bacon Cheeseburger Mozza-Loaded Crust Pizza,godfathers-pizza,126,145,135.5
1606,Cheese Mozza-Loaded Crust Pizza,godfathers-pizza,98,109,103.5
1607,Combo Mozza-Loaded Crust Pizza,godfathers-pizza,131,148,139.5
1608,Hawaiian Mozza-Loaded Crust Pizza,godfathers-pizza,99,130,114.5
1609,Hot Stuff Mozza-Loaded Crust Pizza,godfathers-pizza,126,143,134.5
1610,Humble Pie Mozza-Loaded Crust Pizza,godfathers-pizza,126,127,126.5
1611,Pepperoni Mozza-Loaded Crust Pizza,godfathers-pizza,105,116,110.5
1612,Super Combo Mozza-Loaded Crust Pizza,godfathers-pizza,150,170,160.0
1613,Super Hawaiian Mozza-Loaded Crust Pizza,godfathers-pizza,121,136,128.5
1614,Super Taco Mozza-Loaded Crust Pizza,godfathers-pizza,165,186,175.5
1615,Taco Pie Mozza-Loaded Crust Pizza,godfathers-pizza,151,171,161.0
1616,Veggie Pie Mozza-Loaded Crust Pizza,godfathers-pizza,106,137,121.5
1617,Baby Carrots,godfathers-pizza,8,8,8.0
1618,Bacon Bits,godfathers-pizza,24,24,24.0
1619,Beet Slices,godfathers-pizza,26,26,26.0
1620,Blue Cheese,godfathers-pizza,140,140,140.0
1621,Broccoli,godfathers-pizza,12,12,12.0
1622,Cauliflower,godfathers-pizza,12,12,12.0
1623,Celery,godfathers-pizza,15,15,15.0
1624,Chinese Dry Noodles,godfathers-pizza,237,237,237.0
1625,Cottage Cheese,godfathers-pizza,163,163,163.0
1626,Country Creamy Italian,godfathers-pizza,120,120,120.0
1627,"Crackers, Club",godfathers-pizza,74,74,74.0
1628,"Crackers, Saltines",godfathers-pizza,74,74,74.0
1629,Croutons,godfathers-pizza,186,186,186.0
1630,Cucumber,godfathers-pizza,7,7,7.0
1631,Dill Pickles,godfathers-pizza,17,17,17.0
1632,Eggs,godfathers-pizza,106,106,106.0
1633,Fat Free Italian,godfathers-pizza,30,30,30.0
1634,Fat Free Ranch,godfathers-pizza,25,25,25.0
1635,French,godfathers-pizza,130,130,130.0
1636,Garbanzo/ Chick Peas Beans,godfathers-pizza,143,143,143.0
1637,Green Peppers,godfathers-pizza,8,8,8.0
1638,Honey Mustard,godfathers-pizza,130,130,130.0
1639,Kidney Beans,godfathers-pizza,110,110,110.0
1640,Mozzarella Cheese,godfathers-pizza,168,168,168.0
1641,Mushrooms,godfathers-pizza,4,4,4.0
1642,Onions,godfathers-pizza,15,15,15.0
1643,Original Ranch,godfathers-pizza,100,100,100.0
1644,Peaches,godfathers-pizza,171,171,171.0
1645,Pears,godfathers-pizza,258,258,258.0
1646,Pineapple Tidbits,godfathers-pizza,108,108,108.0
1647,Pudding,godfathers-pizza,153,153,153.0
1648,Radishes,godfathers-pizza,5,5,5.0
1649,Raisins,godfathers-pizza,151,151,151.0
1650,Salad Mix,godfathers-pizza,8,8,8.0
1651,Shredded Carrots,godfathers-pizza,8,8,8.0
1652,Sunflower Seeds,godfathers-pizza,93,93,93.0
1653,Thousand Island,godfathers-pizza,130,130,130.0
1654,Tomatoes,godfathers-pizza,11,11,11.0
1655,Zucchini,godfathers-pizza,3,3,3.0
1656,Apple Streusel,godfathers-pizza,150,230,190.0
1657,Big Cookie,godfathers-pizza,190,190,190.0
1658,Breadsticks,godfathers-pizza,110,140,125.0
1659,Calzone,godfathers-pizza,705,830,767.5
1660,Cheesesticks,godfathers-pizza,130,220,175.0
1661,Cherry Streusel,godfathers-pizza,150,230,190.0
1662,Chicken Wings,godfathers-pizza,160,180,170.0
1663,Cinnamon Streusel,godfathers-pizza,160,260,210.0
1664,Garlic Toast,godfathers-pizza,150,210,180.0
1665,Monkey Bread,godfathers-pizza,115,139,127.0
1666,Potato Wedges,godfathers-pizza,173,173,173.0
1667,Baja Taco Pizza,godfathers-pizza,98,102,100.0
1668,Mediterranean Veggie Pizza,godfathers-pizza,92,98,95.0
1669,Pesto Chicken Artichoke Pizza,godfathers-pizza,93,94,93.5
1670,Pesto Chicken Spinach Pizza,godfathers-pizza,88,98,93.0
1671,Pizza Rustica,godfathers-pizza,92,96,94.0
1672,Sicilian Veggie Pizza,godfathers-pizza,91,95,93.0
1673,All-Meat Combo Thin Crust Pizza,godfathers-pizza,92,104,98.0
1674,Bacon Cheeseburger Thin Crust Pizza,godfathers-pizza,95,106,100.5
1675,Cheese Thin Crust Pizza,godfathers-pizza,58,69,63.5
1676,Combo Thin Crust Pizza,godfathers-pizza,92,109,100.5
1677,Hawaiian Thin Crust Pizza,godfathers-pizza,78,101,89.5
1678,Hot Stuff Thin Crust Pizza,godfathers-pizza,92,103,97.5
1679,Humble Pie Thin Crust Pizza,godfathers-pizza,88,104,96.0
1680,Pepperoni Thin Crust Pizza,godfathers-pizza,66,77,71.5
1681,Super Combo Thin Crust Pizza,godfathers-pizza,116,133,124.5
1682,Super Hawaiian Thin Crust Pizza,godfathers-pizza,90,100,95.0
1683,Super Taco Thin Crust Pizza,godfathers-pizza,131,147,139.0
1684,Taco Pie Thin Crust Pizza,godfathers-pizza,112,132,122.0
1685,Veggie Pie Thin Crust Pizza,godfathers-pizza,82,98,90.0
1686,1/3 LB Low Carb Thickburger,hardees,470,470,470.0
1687,2/3 LB Double Thickburger,hardees,1150,1150,1150.0
1688,2/3 LB Monster Thickburger,hardees,1290,1290,1290.0
1689,Bacon Cheese Thickburger,hardees,840,980,910.0
1690,Beer Cheese Bacon Burger,hardees,710,710,710.0
1691,Beyond Thickburger,hardees,840,840,840.0
1692,BFC Angus Thickburger,hardees,1060,1060,1060.0
1693,Big Chicken Fillet Sandwich,hardees,800,800,800.0
1694,Big Hot Ham 'N' Cheese,hardees,450,450,450.0
1695,Big Roast Beef,hardees,450,450,450.0
1696,Charbroiled BBQ Chicken Sandwich,hardees,380,380,380.0
1697,Charbroiled Chicken Club Sandwich,hardees,610,610,610.0
1698,Charbroiled Slider,hardees,220,340,280.0
1699,Cheeseburger Thickburger,hardees,620,780,700.0
1700,Double Cheeseburger,hardees,480,480,480.0
1701,Frisco Thickburger,hardees,930,960,945.0
1702,Hand Breaded Chicken Tenders,hardees,260,440,350.0
1703,Hot Ham 'N' Cheese,hardees,280,280,280.0
1704,Jalapeno Double Cheeseburger,hardees,510,510,510.0
1705,Jumbo Chili Dog,hardees,380,380,380.0
1706,Kids Meal - Cheeseburger,hardees,560,560,560.0
1707,Kids Meal - Chicken Tenders,hardees,380,380,380.0
1708,Kids Meal - Hamburger,hardees,510,510,510.0
1709,Little Thick Cheeseburger,hardees,430,430,430.0
1710,Little Thickburger,hardees,570,570,570.0
1711,Low Carb Charbroiled Chicken Club Sandwich,hardees,340,340,340.0
1712,Mushroom & Swiss Thickburger,hardees,650,820,735.0
1713,Original Thickburger,hardees,860,960,910.0
1714,Regular Roast Beef Sandwich,hardees,300,300,300.0
1715,Small Cheeseburger,hardees,350,350,350.0
1716,Small Hamburger,hardees,310,310,310.0
1717,Spicy Chicken Sandwich,hardees,440,440,440.0
1718,"Bacon, Egg & Cheese Biscuit",hardees,400,400,400.0
1719,Beyond Breakfast Sausage Biscuit,hardees,530,530,530.0
1720,Biscuit 'N' Gravy,hardees,410,410,410.0
1721,Chicken Fillet Biscuit,hardees,500,500,500.0
1722,Cinnamon 'N' Raisin Biscuit,hardees,300,300,300.0
1723,Country Fried Steak Biscuit,hardees,470,470,470.0
1724,Country Ham Biscuit,hardees,300,300,300.0
1725,Frisco Breakfast Sandwich,hardees,430,430,430.0
1726,"Ham, Egg & Cheese Biscuit",hardees,400,400,400.0
1727,Hardee Breakfast Platter - Bacon,hardees,750,750,750.0
1728,Jelly Biscuit,hardees,390,390,390.0
1729,Loaded Breakfast Burrito,hardees,770,770,770.0
1730,Loaded Omelet Biscuit,hardees,490,490,490.0
1731,Low Carb Breakfast Bowl,hardees,650,650,650.0
1732,Made from Scratch Biscuit,hardees,260,260,260.0
1733,Monster Biscuit,hardees,640,640,640.0
1734,Sausage & Egg Biscuit,hardees,470,470,470.0
1735,Sausage Biscuit,hardees,410,410,410.0
1736,Sunrise Croissant with Ham,hardees,430,430,430.0
1737,Froot Loops Mini Donuts,hardees,320,320,320.0
1738,Grits,hardees,110,110,110.0
1739,Hash Rounds,hardees,250,530,390.0
1740,Apple Turnover,hardees,270,270,270.0
1741,Chocolate Chip Cookie,hardees,290,290,290.0
1742,Chocolate Chip Cookie - Fresh Baked,hardees,290,290,290.0
1743,Hand-Scooped Ice Cream Malt,hardees,780,780,780.0
1744,Hand-Scooped Ice Cream Shake,hardees,705,705,705.0
1745,Jolly Rancher Milkshake,hardees,810,810,810.0
1746,Peach Cobbler,hardees,285,285,285.0
1747,Single Scoop Ice Cream Bowl,hardees,235,235,235.0
1748,Single Scoop Ice Cream Cone,hardees,285,285,285.0
1749,Beer Battered Onion Rings,hardees,410,410,410.0
1750,Cole Slaw,hardees,170,170,170.0
1751,Crispy Curls,hardees,340,480,410.0
1752,Green Beans,hardees,60,60,60.0
1753,Mashed Potatoes,hardees,90,90,90.0
1754,Natural-Cut French Fries,hardees,200,470,335.0
1755,Side Salad (no dressing),hardees,120,120,120.0
1756,Cheeseburger,in-n-out-burger,330,480,405.0
1757,Double-Double,in-n-out-burger,520,670,595.0
1758,Hamburger,in-n-out-burger,240,390,315.0
1759,7UP,in-n-out-burger,200,200,200.0
1760,Coca-Cola,in-n-out-burger,195,195,195.0
1761,Coffee,in-n-out-burger,5,5,5.0
1762,Diet Coke,in-n-out-burger,0,0,0.0
1763,Dr Pepper,in-n-out-burger,200,200,200.0
1764,Iced Tea,in-n-out-burger,0,0,0.0
1765,Lemonade,in-n-out-burger,179,179,179.0
1766,Milk,in-n-out-burger,180,180,180.0
1767,Minute Maid Light Lemonade,in-n-out-burger,8,8,8.0
1768,Root Beer,in-n-out-burger,219,219,219.0
1769,French Fries,in-n-out-burger,395,395,395.0
1770,Chocolate Shake,in-n-out-burger,590,590,590.0
1771,Strawberry Shake,in-n-out-burger,590,590,590.0
1772,Vanilla Shake,in-n-out-burger,580,580,580.0
1773,Asian Fried Chicken Food Truck Sandwich,jack-in-the-box,660,660,660.0
1774,Bacon & Swiss Buttery Jack™,jack-in-the-box,890,890,890.0
1775,Bacon Ultimate Cheeseburger™,jack-in-the-box,910,910,910.0
1776,Big Cheeseburger,jack-in-the-box,560,560,560.0
1777,Cheeseburger,jack-in-the-box,320,320,320.0
1778,Cholula Buttery Jack,jack-in-the-box,770,770,770.0
1779,Classic Buttery Jack™,jack-in-the-box,820,820,820.0
1780,Double Jack,jack-in-the-box,830,830,830.0
1781,Hamburger,jack-in-the-box,280,280,280.0
1782,Jack's Brewhouse Bacon Burger,jack-in-the-box,804,804,804.0
1783,Jr. Bacon Cheeseburger,jack-in-the-box,390,390,390.0
1784,Jr. Jack,jack-in-the-box,320,370,345.0
1785,Jumbo Jack®,jack-in-the-box,490,570,530.0
1786,Pannido Sandwich,jack-in-the-box,580,690,635.0
1787,Pork Belly BLT Food Truck Sandwich,jack-in-the-box,630,630,630.0
1788,Portobello Mushroom Buttery Jack,jack-in-the-box,807,807,807.0
1789,Prime Rib Cheesesteak Food Truck Sandwich,jack-in-the-box,680,680,680.0
1790,Quad Bonus Jack,jack-in-the-box,850,850,850.0
1791,Ribeye Burger,jack-in-the-box,640,670,655.0
1792,Sourdough Jack®,jack-in-the-box,660,660,660.0
1793,Spicy Nacho Chicken Sandwich,jack-in-the-box,750,750,750.0
1794,Spicy Sriracha Burger,jack-in-the-box,680,680,680.0
1795,Tiny Tacos,jack-in-the-box,350,350,350.0
1796,Triple Bacon Buttery Jack,jack-in-the-box,902,902,902.0
1797,Triple Bonus Jack,jack-in-the-box,700,700,700.0
1798,Ultimate Cheeseburger™,jack-in-the-box,820,820,820.0
1799,Bacon Breakfast Jack®,jack-in-the-box,310,310,310.0
1800,"Bacon, Egg & Cheese Biscuit",jack-in-the-box,430,430,430.0
1801,"Biscuit, A La Carte",jack-in-the-box,260,260,260.0
1802,Breakfast Jack®,jack-in-the-box,280,280,280.0
1803,Breakfast Pocket,jack-in-the-box,450,600,525.0
1804,Extreme Sausage® Sandwich,jack-in-the-box,660,660,660.0
1805,Grande Sausage Breakfast Burrito,jack-in-the-box,1040,1040,1040.0
1806,Grilled Breakfast Sandwich,jack-in-the-box,620,620,620.0
1807,Hash Brown Plank,jack-in-the-box,190,190,190.0
1808,"Jumbo Breakfast Platter, Bacon",jack-in-the-box,660,660,660.0
1809,"Jumbo Breakfast Platter, Sausage",jack-in-the-box,750,750,750.0
1810,Loaded Breakfast Sandwich,jack-in-the-box,710,710,710.0
1811,Meat Lovers Breakfast Burrito,jack-in-the-box,780,790,785.0
1812,Mini Pancakes,jack-in-the-box,140,140,140.0
1813,Sausage Biscuit,jack-in-the-box,460,460,460.0
1814,Sausage Breakfast Jack®,jack-in-the-box,440,440,440.0
1815,Sausage Croissant,jack-in-the-box,570,570,570.0
1816,"Sausage, Egg & Cheese Biscuit",jack-in-the-box,570,570,570.0
1817,Sourdough Breakfast Sandwich,jack-in-the-box,410,410,410.0
1818,Spicy Chicken Biscuit,jack-in-the-box,550,550,550.0
1819,Steak & Egg Breakfast Burrito,jack-in-the-box,870,870,870.0
1820,Supreme Croissant,jack-in-the-box,450,450,450.0
1821,Ultimate Breakfast Sandwich,jack-in-the-box,520,520,520.0
1822,American Cheese,jack-in-the-box,40,40,40.0
1823,Provolone Cheese,jack-in-the-box,60,60,60.0
1824,Real Cheddar Cheese,jack-in-the-box,70,70,70.0
1825,Real Swiss Cheese,jack-in-the-box,70,70,70.0
1826,Swiss Style Cheese,jack-in-the-box,40,40,40.0
1827,Chicken Fajita Pita,jack-in-the-box,320,330,325.0
1828,Chicken Nuggets,jack-in-the-box,240,950,595.0
1829,Chicken Sandwich,jack-in-the-box,410,470,440.0
1830,Chicken Strips,jack-in-the-box,250,560,405.0
1831,Deluxe Fish Sandwich,jack-in-the-box,670,670,670.0
1832,Fish Sandwich,jack-in-the-box,410,410,410.0
1833,Homestyle Ranch Chicken Club,jack-in-the-box,730,730,730.0
1834,Jack's Spicy Chicken®,jack-in-the-box,530,600,565.0
1835,Sourdough Grilled Chicken Club,jack-in-the-box,540,540,540.0
1836,Steak Teriyaki Bowl,jack-in-the-box,680,800,740.0
1837,Barbecue Dipping Sauce,jack-in-the-box,40,40,40.0
1838,Buttermilk House Dipping Sauce,jack-in-the-box,130,130,130.0
1839,Fire Roasted Salsa,jack-in-the-box,5,5,5.0
1840,Frank's® RedHot® Buffalo Dipping Sauce,jack-in-the-box,10,10,10.0
1841,Honey Mustard Dipping Sauce,jack-in-the-box,60,60,60.0
1842,Log Cabin® Syrup,jack-in-the-box,190,190,190.0
1843,Sweet & Sour Dipping Sauce,jack-in-the-box,45,45,45.0
1844,Tartar Sauce,jack-in-the-box,150,150,150.0
1845,Teriyaki Dipping Sauce,jack-in-the-box,60,60,60.0
1846,Barq's® Root Beer,jack-in-the-box,150,550,350.0
1847,Bottled Water,jack-in-the-box,0,0,0.0
1848,Chocolate Lowfat Milk Chug,jack-in-the-box,180,180,180.0
1849,Coca-Cola Classic®,jack-in-the-box,140,500,320.0
1850,Diet Coke®,jack-in-the-box,0,5,2.5
1851,Diet Dr Pepper®,jack-in-the-box,0,0,0.0
1852,Dr Pepper®,jack-in-the-box,140,500,320.0
1853,Fanta® Orange,jack-in-the-box,120,450,285.0
1854,Fanta® Strawberry,jack-in-the-box,120,450,285.0
1855,"Flavored Iced Tea, Mango 24 fl oz.",jack-in-the-box,80,80,80.0
